id|genre|release year|director|cast
28198|['action', 'thriller']|2011|['Bipin Prabhakar']|['Sarathkumar', 'Bhavana', 'Nivin Pauly', 'Jagathy Sreekumar', 'Suraj Venjaramoodu', 'Suresh Krishna']
28199|['drama']|2011|['Kamal']|['Kavya Madhavan', 'Sreenivasan', 'Biju Menon']
28200|['masala']|2011|['Shafi']|['Jayaram', 'Sheela']
28201|['thriller']|2011|['Kukku Surendran']|['Kunchacko Boban', 'Mamta Mohandas', 'Baby Anikha']
28202|['family', 'drama']|2011|['Leo Thaddeus']|['Jayasurya', 'Anjali', 'Lal', 'Rohini', 'Lalu Alex']
28203|['romance']|2011|['Fazil']|['Hemanth', 'Sreelekha', 'Sreejith', 'Darshak']
28204|['comedy']|2011|['Viji Thampi']|['Mukesh', 'Vinu Mohan', 'Sarayu', 'Saranya Mohan', 'Jagadeesh', 'Suraj Venjaramoodu', 'Jagathy Sreekumar', 'Indrans']
28205|['family', 'drama']|2011|['Joshiy']|['Mohanlal', 'Suresh Gopi', 'Dileep', 'Sarath Kumar', 'Lakshmi Rai', 'Kanika Subramaniam', 'Lakshmi Gopalaswamy', 'Kavya Madhavan']
28206|['epic', 'patriotism']|2011|['Santosh Sivan']|['Prithviraj', "Genelia D'Souza", 'Prabhu Deva', 'Nithya Menon', 'Arya', 'Tabu', 'Vidya Balan']
28207|['comedy']|2011|['Rafi Mecartin']|['Mohanlal', 'Jayaram', 'Kavya Madhavan', 'Dileep', 'Poonam Bajwa', 'Dipa Shah']
28208|['drama', 'comedy']|2011|['Sohan Seenulal']|['Mammootty', 'Nadia Moidu', 'Taapsee Pannu', 'Saiju Kurup']
28209|['crime', 'thriller']|2011|['Lijo Jose Pellissery']|['Indrajith', 'Prithviraj Sukumaran', 'Parvathi Menon', 'Swetha Menon', 'Rima Kallingal']
28210|['musical', 'romance']|2011|['East Coast Vijayan']|['Meera Jasmine', 'Anand Michael', 'Munna']
28211|['satire', 'drama']|2011|['Priyanandanan']|['Kavya Madhavan', 'Irshad']
28212|['comedy']|2011|['Sunil']|['Suraj Venjaramoodu', 'Jagathy Sreekumar', 'Jagadeesh', 'Harishree Ashokan', 'Madhu', 'Vidisha']
28213|['patriotism', 'drama']|2011|['Madhav Ramadasan']|['Suresh Gopi', 'R. Parthiepan', 'Ashokan', 'Thalaivasal Vijay', 'Nizhalgal Ravi', 'Krishnakumar']
28214|['drama']|2011|['M. Mohanan']|['Prithviraj', 'Samvrutha Sunil', 'Mukesh', 'Nedumudi Venu', 'Jagathy Sreekumar']
28215|['comedy', 'mystery']|2011|['Vysakh']|['Jayaram', 'Kunchako Boban', 'Biju Menon', 'Manoj K. Jayan', 'Padmapriya', 'Meera Nandan']
28216|['romance', 'comedy']|2011|['Boban Samuel']|['Jayasurya', 'Bhama', 'Manoj K. Jayan', 'Sarayu']
28217|['romance', 'drama']|2011|['Vinayan']|['Murali Krishnan', 'Meghana Raj', 'Charuhasan', 'Thilakan']
28218|['unknown']|2011|['Shaan']|['Kalabhavan Mani', 'Sruthi Lakshmi']
28219|['comedy', 'fantasy', 'drama']|2011|['T. V. Chandran']|['Jayasurya', 'Meera Nandan']
28220|['thriller']|2011|['Albert Antoni']|['Hari', 'Richa Panai']
28221|['romance']|2011|['T. K. Rajeev Kumar']|['Swetha Menon', 'Sreejith Vijay']
28222|['drama']|2011|['Salim Ahamed']|['Salim Kumar', 'Zarina Wahab']
28223|['comedy', 'fantasy']|2011|['Kumar Nanda – Basheer']|['Mukesh', 'Jagadish']
28224|['historical', 'thriller', 'drama']|2011|['Babu Janardhan']|['Mammootty', 'Roma']
28225|['musical', 'romance']|2011|['Sibi Malayil']|['Asif Ali', 'Nithya Menon']
28226|['comedy']|2011|['V. K. Prakash']|['Jayasurya', 'Kunchacko Boban', 'Indrajith']
28227|['comedy', 'romance']|2011|['Aashiq Abu']|['Lal', 'Shwetha Menon', 'Mythili', 'Asif Ali']
28228|['drama']|2011|['Sanjeev Raj']|['Kalabhavan Mani', 'Dileep', 'Rambha', 'Muktha']
28229|['thriller']|2011|['Sameer Thahir']|['Vineeth Sreenivasan', 'Fahad Fazil', 'Roma', 'Remya Nambeesan', 'Nivetha Thomas']
28230|['action']|2011|['Anil C Menon']|['Suresh Gopi', 'Yamini Varma', 'Mohini', 'Rajeev']
28231|['mystery']|2011|['Baburaj']|['Baburaj', 'Kiran Rathod', 'Oviya', 'Prithviraj', 'Kalabhavan Mani']
28232|['romance']|2011|['Pramod Pappan']|['Unni Mukundan', 'Richa Panai', 'Rahul Madhav']
28233|['romance']|2011|['Alleppey Ashraf']|['Suresh Nair', 'Sunitha', 'Mukesh', 'Priya']
28234|['thriller', 'drama']|2011|['Madhu Kaithapram']|['Dileep', 'Priyanka Nair', 'Master Sidharth', 'Dhanya Mary Varghese']
28235|['unknown']|2011|['Snehajith']|['Saiju Kurup', 'Niyas', 'Roopasree', 'Priyanandanan']
28236|['adventure', 'drama']|2011|['Dr. Biju']|['Prithviraj', 'Indrajith', 'Master Govardhan', 'Dhanya Mary Varghese']
28237|['romance', 'comedy']|2011|['Dileep']|['Urvashi', 'Roma', 'Kalabhavan Prajod', 'Suraj Venjaramoodu']
28238|['drama']|2011|['Isaac Thomas']|['Thilakan', 'Sanjay George', 'Michelle Sinclair']
28239|['political']|2011|['Sreejith Paleri']|['Kalabhavan Mani', 'Bala', 'Lakshmi Sharma']
28240|['drama']|2011|['Ashok R Rath']|['Suresh Gopi', 'Manoj K Jayan', 'Jyothirmayi', 'Meera Nandan']
28241|['romance', 'action', 'comedy']|2011|['Deepu Karunakaran']|['Prithviraj', 'Akhila Sasidharan']
28242|['fantasy', 'children']|2011|['Jijo']|['Kottarakkara Sreedharan Nair', 'Dalip Tahil', 'Master Arvind', 'Master Suresh', 'Baby Sonia']
28243|['romance', 'drama']|2011|['Blessy']|['Mohanlal', 'Jayaprada', 'Anupam Kher']
28244|['comedy', 'drama']|2011|['Raj Babu']|['Jayaram', 'Mithra Kurian', 'Biju Menon', 'Suraj Venjaramoodu']
28245|['romance', 'comedy']|2011|['K Biju']|['Kunchacko Boban', 'Bhavana', 'Ananya']
28246|['comedy', 'drama']|2011|['V. S. Jayakrishna']|['Mukesh', 'Devayani']
28247|['drama']|2011|['Hafiz Ismail']|['Ajay Natesh', 'Mallika', 'Premnath', 'Rajeev Rajan']
28248|['drama']|2011|['Sathyan Anthikkadu']|['Mohanlal', 'Padmapriya', 'Biju Menon', 'Sheela']
28249|['epic', 'biographical', 'romance', 'drama']|2011|['Lenin Rajendran']|['Santhosh Sivan', 'Karthika Nair', 'Nithya Menen']
28250|['satire', 'drama']|2011|['Ranjith']|['Prithviraj', 'Rima Kallingal']
28251|['comedy']|2011|['Thaha']|['Mukesh', 'Suraj Venjaramood', 'Meghna Raj', 'Jyothirmayi']
28252|['romance', 'comedy']|2011|['M. S. Manu']|['Kunchacko Boban', 'Richa Panai', 'Ananya']
28253|['historical', 'biographical']|2011|['P. T. Kunju Muhammed']|['Narain', 'Raima Sen', 'Lakshmi Gopalaswamy']
28254|['family', 'drama']|2011|['Santhosh Pandit']|['Santhosh Pandit', 'Souparnika', 'Rupa Jith', 'Devika']
28255|['drama']|2011|['Jayaraj']|['Jayaram', 'Padmapriya', 'Sharada']
28256|['drama']|2011|['Kamal']|['Jayaram', 'Samvrutha Sunil']
28257|['suspense', 'thriller']|2011|['V. K. Prakash']|['Jayasurya', 'Meghana Raj', 'Anoop Menon']
28258|['romance', 'comedy']|2011|['Rajasenan']|['Rejith Menon', 'Saranya Mohan', 'Malavika Wales']
28259|['drama']|2011|['G. Manu']|['Anoop Menon', 'Lena']
28260|['comedy', 'drama']|2011|['Thulasidas']|['Mukesh', 'Megha Nair', 'Siddique']
28261|['comedy', 'romance']|2011|['Priyadarshan']|['Mohanlal', 'Mukesh', 'Lakshmi Rai', 'Bhavana']
28262|['comedy', 'drama']|2011|['Shafi']|['Mammootty', 'Kavya Madhavan', 'Poonam Bajwa']
28263|['drama']|2011|['Akku Akbar']|['Dileep', 'Indrajith', 'Kavya Madhavan', 'Manoj K. Jayan']
28264|['unknown']|2011|['unknown']|['unknown']
28265|['drama', 'romance']|2012|['Manoj-Vinod']|['Rima Kallingal', 'Ben Lalu Alex', 'Joe Siby Malayil', 'Anu Mohan', 'Vishnu Raghav']
28266|['action']|2012|['A. K. Sajan']|['Asif Ali', 'Samvrutha Sunil', 'Lena']
28267|['satire']|2012|['Saji Surendran']|['Jayasurya', 'Ananya', 'Manikuttan']
28268|['black', 'comedy', 'satire']|2012|['Sajin Raaghavan']|['Sreenivasan', 'Mamta Mohandas', 'Vineeth Sreenivasan', 'Fahad Fazil']
28269|['romance', 'drama', 'comedy']|2012|['Lal Jose']|['Dileep', 'Kunchacko Boban', 'Daniela Zacherl', 'Biju Menon']
28270|['action', 'romance', 'thriller']|2012|['Rosshan Andrrews']|['Mohanlal', 'Shriya Saran', 'Roma', 'Lakshmi Rai']
28271|['crime', 'action']|2012|['Srinath Rajendran']|['Dulquer Salman', 'Gauthami Nair', 'Sunny Wayne']
28272|['family']|2012|['K. K. Rajeev']|['Jayaram', 'Mamta Mohandas', 'Mythili', 'Manoj K Jayan']
28273|['drama']|2012|['Kalavoor Ravikumar']|['Shehin', 'Indu Thampi', 'Lal', 'Revathi', 'Shankar Panikkar', 'Resul Pookutty']
28274|['family', "children's", 'film']|2012|['Siddhique Chennamangalloor']|['Malavika Nair', 'Shankar Panikkar', 'Sangeetha Rajendran']
28275|['thriller']|2012|['Arun Kumar']|['Indrajith', 'Anoop Menon', 'Mythili', 'Murali Gopi', 'Lena']
28276|['romantic', 'thriller']|2012|['Siddharth']|['Siddharth', 'Jishnu', 'Rima Kallingal', 'Sarayu']
28277|['action']|2012|['Chandrasekharan']|['Sarath Kumar', 'Meghna Raj', 'Lakshmi Sharma', 'Nedumudi Venu']
28278|['period', 'patriotic', 'drama']|2012|['Abhaya Simha']|['Mammootty', 'Poonam Bajwa']
28279|['art']|2012|['Jayaraj']|['Jayaram', 'Sabitha Jayaraj']
28280|['romance']|2012|['Jayalal']|['Pratheesh Nandan', 'Pooja']
28281|['drama']|2012|['Biju Varkey']|['Kalabhavan Mani', 'Biju Menon', 'Lena']
28282|['period', 'revenge']|2012|['V. K. Prakash']|['Indrajith', 'Nithya Menon', 'Saiju Kurup', 'Thalaivasal Vijay', 'Padmini Kolhapure']
28283|['romantic', 'drama']|2012|['Sugeeth']|['Kunchacko Boban', 'Biju Menon', 'Asif Ali', 'Jishnu', 'Ann Augustine', 'Lalu Alex']
28284|['political', 'thriller']|2012|['Shaji Kailas']|['Mammootty', 'Suresh Gopi', 'Samvrutha Sunil']
28285|['thriller']|2012|['Johny Antony']|['Prithviraj', 'Ananya', 'Sasikumar', 'Pia Bajpai', 'Mukesh']
28286|['comedy']|2012|['Jose Thomas']|['Dileep', 'Lakshmi Rai', 'Biju Menon', 'Mythili']
28287|['revenge', 'thriller']|2012|['Aashiq Abu']|['Fahad Fazil', 'Rima Kallingal']
28288|['drama']|2012|['K. K. Haridas']|['Anoop Menon', 'Kriti Kapoor']
28289|['comedy']|2012|['Ajmal']|['Innocent', 'Sona Nair']
28290|['thriller', 'mystery']|2012|['B. Unnikrishnan']|['Mohanlal', 'Priyamani', 'Roma', 'Narain']
28291|['romantic', 'drama']|2012|['Lal Jose']|['Fahad Fazil', 'Samvrutha Sunil', 'Gauthami Nair', 'Anusree']
28292|['masala']|2012|['Vysakh']|['Unni Mukundan', 'Kunchacko Boban', 'Samvrutha Sunil', 'Rupa Manjari']
28293|['romance']|2012|['Shyamaprasad']|['Dileep', 'Mamta Mohandas', 'Samvrutha Sunil']
28294|['drama']|2012|['Anjali Menon']|['Prithviraj', 'Urvashi', 'Rahman', 'Sindhu Menon']
28295|['action', 'thriller']|2012|['Diphan']|['Prithviraj', 'Srikanth', 'Yami Gautam']
28296|['political', 'thriller']|2012|['Haridas Keshavan']|['Anoop Menon', 'Sandhya', 'Arun', 'Rajeev Pillai']
28297|['romantic', 'comedy']|2012|['Jayakrishna Karnavar']|['Mukesh', 'Vinay Forrt', 'Jyothirmayi']
28298|['comedy', 'satire']|2012|['Nidheesh Sakthi']|['Jayasurya', 'Ann Augustine', 'Menaka', 'Nedumudi Venu']
28299|['satire']|2012|['Ranjith']|['Mohanlal', 'Kaniha', 'Shankar Ramakrishnan', 'Lena']
28300|['action', 'road', 'movie']|2012|['Amal Neerad']|['Prithviraj', 'Indrajith', 'Asif Ali', 'Nithya Menon', 'Rahman', 'Kalabhavan Mani', 'Remya Nambeesan']
28301|['drama']|2012|['Aji John']|['Anoop Menon', 'Meghna Raj', 'Jayasurya']
28302|['romantic', 'drama']|2012|['Anwar Rasheed']|['Dulquer Salman', 'Nithya Menon', 'Thilakan']
28303|['comedy']|2012|['Hari Narayanan']|['Baburaj', 'Lakshmi Gopalaswamy', 'Lena']
28304|['romance']|2012|['Vineeth Sreenivasan']|['Nivin Pauly', 'Isha Talwar', 'Manoj K Jayan']
28305|['drama', 'romance']|2012|['Rajppa Ravishanker']|['Vinu Mohan', 'Honey Rose']
28306|['drama', 'romance']|2012|['Mamas']|['Basil', 'Sanjeev', 'Shruthi Hariharan', 'Badri', 'Sanam Shetty', 'Lakshmi']
28307|['action']|2012|['Shaji Kailas']|['Prithviraj', 'Saikumar', 'Vandana', 'Aishwarya Devan']
28308|['masala']|2012|['Sandhya Mohan']|['Dileep', 'Sanusha', 'Khushboo']
28309|['drama', 'thriller']|2012|['Lijin Jose']|['Fahad Fazil', 'Ann Augustine', 'Manu']
28310|['drama', 'road', 'movie']|2012|['Johny Antony']|['Mammootty', 'Charmy Kaur']
28311|['thriller', 'comedy']|2012|['Joshiy']|['Mohanlal', 'Amala Paul']
28312|['romance']|2012|['Majeed Marangery']|['Dharshan', 'Pratishta']
28313|['drama', 'romance']|2012|['Santosh Sethumadhavan']|['Shamna Kasim', 'Hemanth Menon', 'Innocent', 'Sukumari']
28314|['satire', 'drama']|2012|['Joe Chalissery']|['Sreenivasan', 'Nivin Pauly', 'Rajsree Nair', 'Iniya']
28315|['comedy']|2012|['Saji Surendran']|['Jayasurya', 'Indrajith', 'Lal', 'Asif Ali', 'Rima Kallingal', 'Bhama', 'Remya Nambeesan', 'Praveena']
28316|['romantic', 'drama', 'black', 'comedy']|2012|['V. K. Prakash']|['Jayasurya', 'Honey Rose', 'Anoop Menon']
28317|['romantic', 'drama']|2012|['Sathyan Anthikkad']|['Nivin Pauly', 'Namitha Pramod']
28318|['crime', 'thriller']|2012|['K. Madhu']|['Anoop Menon', 'Meghna Raj', 'Ashokan', 'Kailash']
28319|['comedy', 'horror']|2012|['Anilkumar']|['Jayaram', 'Poonam Bajwa']
28320|['romantic', 'thriller']|2012|['Lal Jose']|['Prithviraj', 'Pratap K Pothen', 'Samvrutha Sunil', 'Rima Kallingal', 'Remya Nambeesan', 'Narain']
28321|['mystery', 'thriller']|2012|['Bijoy P. I.']|['Noby Tharian', 'Amal Abraham']
28322|['drama']|2012|['R. Sarath']|['Sreenivasan', 'Thampy Antony', 'Swetha Menon']
28323|['drama']|2012|['Sajeevan Anthikad']|['Vinay Forrt', 'Swasika', 'Madhu']
28324|['drama']|2012|['M. Mohanan']|['Asif Ali', 'Mukesh', 'Anoop Menon', 'Meera Vasudev']
28325|['drama']|2012|['Roopesh Peethambaran']|['Dulquer Salman', 'Shikha Nair', 'Riya Saira']
28326|['romantic', 'comedy', 'drama']|2012|['Shafi']|['Jayasurya', 'Kunchacko Boban', 'Bhama', 'Samvrutha Sunil']
28327|['romantic', 'comedy']|2012|['K. S. Bava']|['Asif Ali', 'Sanusha']
28328|['comedy', 'drama']|2012|['Shajoon Kariyal']|['Biju Menon', 'Lal']
28329|['drama']|2012|['V. K. Prakash']|['Jayasurya', 'Indrajith', 'Kunchacko Boban', 'Meghana Raj', 'Padmapriya', 'Nithya Menen']
28330|['thriller']|2012|['Sunil Ibrahim']|['Nivin Pauly', 'Sreenivasan', 'Gauthami Nair', 'Rejith Menon']
28331|['drama', 'romance']|2012|['Anil']|['Divya Darshan', 'Natasha', 'Mukesh', 'Shankar']
28332|['comedy', 'action']|2012|['Shaji Kailas']|['Jayaram', 'Meera Nandan', 'Meghana Raj']
28333|['romance', 'drama']|2012|['Aneesh Upasana']|['Maqbool Salmaan', 'Mythili', 'Lena']
28334|['drama']|2012|['G. S. Vijayan']|['Mammootty', 'Kavya Madhavan', 'Shankar Ramakrishnan', 'Kaniha', 'Rima Kallingal', 'Vineeth']
28335|['romance', 'comedy']|2012|['Aashiq Abu']|['Shekhar Menon', 'Ann Augustine', 'Sreenath Bhasi', 'Nivin Pauly']
28336|['thriller', 'romance']|2012|['B. Unnikrishnan']|['Asif Ali', 'Unni Mukundan', 'Isha Talwar', 'Anoop Menon']
28337|['action', 'thriller']|2012|['Major Ravi']|['Mohanlal', 'Rajeev Pillai', 'Biju Menon']
28338|['romance']|2013|['Rajeev Ravi']|['Fahadh Faasil', 'Andrea Jeremiah']
28339|['comedy']|2013|['Gireesh']|['Sunny Wayne', 'Parvathy Nair']
28340|['drama']|2013|['Rajesh Touchriver']|['Siddique', 'Anjali Patil', 'Lakshmi Menon']
28341|['action', 'drama']|2013|['Rajesh Amanakara']|['Baburaj', 'Ranjini Haridas', 'Bhagath Manuel', 'Sija Rose']
28342|['drama']|2013|['Babu Janardhanan']|['Meera Jasmine', 'Rahul Madhav', 'Salim Kumar']
28343|['comedy']|2013|['Nikhil K. Menon']|['Saiju Kurup', 'Rajeev Pillai']
28344|['drama']|2013|['Basil Zak']|['Sreejith Vijay', 'Vidya', 'Thilakan']
28345|['comedy', 'thriller']|2013|['Boban Samuel']|['Kunchacko Boban', 'Biju Menon', 'Niveda Thomas', 'Aparna Nair']
28346|['drama', 'romance']|2013|['Rajesh Nair']|['Nishan', 'Jishnu', 'Thilakan']
28347|['family', 'thriller']|2013|['Suresh Krisshnan']|['Rakendu', 'Madan Mohan', 'Megha', 'Sumesh']
28348|['comedy', 'action']|2013|['Thomson K. Thomas']|['Mammootty', 'Dileep', 'Rima Kallingal', 'Karthika Nair']
28349|['drama']|2013|['Joshiy']|['Mohanlal', 'Kavya Madhavan']
28350|['romance', 'comedy']|2013|['V. K. Prakash']|['Fahadh Faasil', 'Kamalinee Mukherjee', 'Rima Kallingal', 'Aishwarya']
28351|['action', 'thriller']|2013|['P. Balachandrakumar']|['Asif Ali', 'Mythili', 'Bala', 'Ambika Mohan']
28352|['drama']|2013|['Sudhir Ambalapadu']|['Kavya Madhavan', 'Mythili', 'Vineeth']
28353|['romance']|2013|['Rajaputra Ranjith']|['Mithun', 'Malavika']
28354|['comedy']|2013|['Linson Antony']|['Tini Tom', 'Jyothirmayi']
28355|['thriller']|2013|['Manu Sudhakaran']|['Nishan', 'Shritha Sivadas', 'Mrudula Murali', 'Lal', 'Kailash']
28356|['thriller']|2013|['Rajeev Nath']|['Jayasurya', 'Anoop Menon', 'Soumya', 'Anumol']
28357|['thriller']|2013|['Joy Mathew']|['Lal', 'Sreenivasan', 'Sajitha Madathil']
28358|['stoner', 'film']|2013|['Vinay Govind']|['Asif Ali', 'Aju Varghese']
28359|['romance', 'music']|2013|['Ranjan Pramod']|['Richard Joy Thomas', 'Athmeeya Rajan', 'Rejith Menon']
28360|['drama']|2013|['Umer Mohammed']|['Iniya', 'Sarayu', 'Nishan', 'Sreejith Vijay']
28361|['drama', 'environmental', 'film', 'human', 'rights']|2013|['Jayan K. Cherian']|['Kallen Pokkudan', 'David Briggs', 'Padmapriya', 'Sreekumar', 'Saritha Sunil', 'Prakash Bare', 'Thampi Antony']
28362|['action']|2013|['M. Padmakumar']|['Unni Mukundan', 'Jayasurya', 'Remya Nambeesan']
28363|['investigative']|2013|['Salam Bappu']|['Mohanlal', 'Fahad Fazil', 'Asif Ali', 'Meghana Raj', 'Meera Nandan', 'Miya', 'Saiju Kurup', 'Suraj Venjaramoodu', 'Kailash']
28364|['musical']|2013|['Lijo Jose Pellissery']|['Indrajith', 'Fahadh Faasil', 'Swati Reddy', 'Rachana']
28365|['romance', 'comedy', 'thriller']|2013|['Sugeeth']|['Kunchacko Boban', 'Biju Menon', 'Prathap Pothan', 'Janani Iyer']
28366|['masala']|2013|['Vyshakh']|['Dileep', 'Namitha Pramod']
28367|['comedy']|2013|['Siddique']|['Mohanlal', 'Meera Jasmine', 'Mamta Mohandas', 'Padmapriya', 'Mithra Kurian']
28368|['biopic']|2013|['Anil']|['Sana Khan', 'Nishan']
28369|['psychological', 'thriller']|2013|['Shalini Usha Nair']|['Fahad Fazil', 'Anumol']
28370|['romance', 'drama']|2013|['K. B. Venu']|['Rima Kallingal', 'Murali Gopy', 'Thilakan']
28371|['family']|2013|['Akku Akbar']|['Jayaram', 'Gopika']
28372|['comedy', 'action']|2013|['Aji John']|['Jayasurya', 'Anoop Menon', 'Honey Rose', 'Maria Roy']
28373|['thriller']|2013|['Rosshan Andrrews']|['Prithviraj', 'Jayasurya', 'Maria Roy', 'Rahman']
28374|['romance', 'comedy', 'thriller']|2013|['Alphonse Putharen']|['Nivin Pauly', 'Nazriya Nazim', 'Manoj K. Jayan']
28375|['romance']|2013|['Rajesh K. Abraham']|['Lakshmi Rai', 'Shamna Kasim', 'Nadiya Moidu', 'Lena', 'Narain']
28376|['drama']|2013|['M. Padmakumar']|['Unni Mukundan', 'Sanika Nambiar', 'Kaniha']
28377|['musical', 'romance']|2013|['Kannan Perunudiyoor']|['Vineeth', 'Meera Nandan', 'Malavika Wales']
28378|['drama', 'black', 'humour']|2013|['Shyamaprasad']|['Jayasurya', 'Nivin Pauly', 'Mukesh', 'Nadia Moidu', 'Remya Nambeesan']
28379|['animation']|2013|['Binu Sasidharan']|['Salim Kumar', 'Mala Aravindan']
28380|['psychological', 'thriller']|2013|['T. K. Rajeev Kumar']|['Indrajith', 'Prathap Pothen', 'Meghana Raj', 'Remya Nambeesan', 'Shruthy Menon']
28381|['romance']|2013|['S. P. Mahesh']|['Rohith', 'Archana Kavi', 'Lal', 'Menaka', 'Rejith Menon']
28382|['comedy']|2013|['Jean Paul Lal']|['Asif Ali', 'Bhavana', 'Sreenath Bhasi', 'Lal', 'Archana Kavi']
28383|['drama']|2013|['Avira Rebecca']|['Jayasurya', 'Remya Nambeesan']
28384|['comedy']|2013|['Martin Prakkat']|['Dulquer Salmaan', 'Jacob Gregory', 'Aparna Gopinath']
28385|['political']|2013|['Arun Kumar Aravind']|['Indrajith', 'Murali Gopy', 'Saiju Kurup', 'Remya Nambeesan', 'Lena']
28386|['thriller', 'drama']|2013|['V. K. Prakash']|['Jayasurya', 'Honey Rose', 'Saiju Kurup']
28387|['comedy']|2013|['Jayaraj Vijay']|['Sreenivasan', 'Sreejith Vijay', 'Sarayu']
28388|['period', 'drama']|2013|['Suresh Unnithan']|['Lal', 'Iniya', 'Lena', 'Lakshmi Sharma']
28389|['satire', 'drama']|2013|['Babu Janardhanan']|['Kunchacko Boban', 'Anumol', 'Jyothi Krishna', 'Suraj Venjaramoodu']
28390|['thriller']|2013|['Prasanth Murali']|['Indrajith', 'Mamta Mohandas', 'Sandhya', 'Apoorva Bose']
28391|['comedy', 'drama']|2013|['Raaj Prabavathy Menon']|['Anoop Menon', 'Srikanth', 'Bhumika Chawla', 'Balachandra Menon', 'Asha Sarath']
28392|['comedy', 'romance']|2013|['Anoop Ramesh']|['Praveen Prem', 'Avanthika Mohan', 'Manikuttan', 'Kalabhavan Mani']
28393|['drama', 'period']|2013|['Joe Eshwar']|['Biyon', 'Priya Lal', 'Anu Hassan']
28394|['drama']|2013|['Sidhartha Shiva']|['Indrajith', 'Lena', 'Nishant Sagar', 'Kalabhavan Niyas']
28395|['psychological', 'thriller', 'film']|2013|['Jeethu Joseph']|['Prithviraj', 'Meghana Raj', 'Rahul Madhav', 'Miya']
28396|['road', 'movie']|2013|['Sameer Thahir']|['Dulquer Salmaan', 'Sunny Wayne']
28397|['comedy']|2013|['Lal Jose']|['Kunchako Boban', 'Namitha Pramod']
28398|['drama']|2013|['Blessy']|['Shweta Menon', 'Biju Menon', 'Suhasini']
28399|['mystery', 'thriller']|2013|['Sunil Ibrahim']|['Indrajith', 'Nivin Pauly', 'Remya Nambeeshan', 'Lena']
28400|['drama']|2013|['Shyamaprasad']|['Fahadh Faasil', 'Ann Augustine', 'Sreeram Ramachandran']
28401|['drama']|2013|['Salim Ahamed']|['Mammootty', 'Nyla Usha', 'Salim Kumar', 'Balachandra Menon']
28402|['comedy', 'drama']|2013|['Marthandan']|['Mammootty', 'Honey Rose', 'Sanam Shetty']
28403|['romantic', 'comedy']|2013|['Jose Thomas']|['Dileep', 'Vedhika', 'Nedumudi Venu', 'Kalabhavan Shajon']
28404|['thriller']|2013|['Hariharan']|['Vineeth', 'Indrajith', 'Bhavana', 'Kavitha']
28405|['thriller']|2013|['Anil Radhakrishnan Menon']|['Fahadh Faasil', 'Nedumudi Venu', 'Swati Reddy']
28406|['comedy']|2013|['Aneesh Anvar']|['Lal', 'Rima Kallingal', 'Sanusha']
28407|['romance']|2013|['Jayaraj']|['Arun Shankar', 'Pankaja Menon', 'Sekhar Menon', 'Kamal Gaur']
28408|['drama']|2013|['Rupesh Paul', 'Sajiv Menon']|['M. G. Sasi', 'Kripa', 'Sasi Kalinga']
28409|['romantic', 'comedy']|2013|['Azhagappan']|['Dulquer Salmaan', 'Malavika Mohanan', 'Archana Kavi', 'Anoop Menon']
28410|['romance']|2013|['Viji Thampi']|['Dileep', 'Ananya', 'Mythili', 'Archana Kavi', 'Sayaji Shinde']
28411|['drama']|2013|['Rajan Shankaradi']|['Manoj K. Jayan', 'Prerana']
28412|['thriller']|2013|['Sursh Achoos']|['Indrans', 'Tini Tom', 'Priyanka', 'Anu SIthara', 'Chinju Mohan']
28413|["children's", 'film']|2013|['Rojin Philip', 'Shanil Muhammed']|['Master Sanoop', 'Jayasurya', 'Remya Nambeesan']
28414|['drama']|2013|['Shaji Kailas']|['Jayaram', 'Muktha']
28415|['horror']|2013|['Priyadarshan']|['Mohanlal', 'Nishan', 'Keerthi Suresh']
28416|['thriller']|2013|['Vineeth Sreenivasan']|['Shobhana', 'Dhyan Sreenivasan']
28417|['[140]']|2013|['Jayaram', 'Remya Nambeesan']|['Drama']
28418|['drama']|2013|['Vysakh']|['Kunchacko Boban', 'Miya']
28419|['[144]']|2013|['Rima Kallingal', 'Parthiban', 'Vijay Babu']|['Drama']
28420|['drama']|2013|['Ranjith Sankar']|['Jayasurya', 'Nyla Usha']
28421|['psychological', 'thriller']|2013|['Shajiyem']|['Meera Jasmine', 'Badri', 'Suraj venjaramoodu', 'sankar', 'nandu', 'rosinjolly', 'geetha vijayan']
28422|['thriller']|2013|['V. K. Prakash']|['Mammootty', 'Pallavi Purohit', 'Anoop Menon']
28423|['sci', 'fi']|2013|['Rahul Sadasivan']|['Narain', 'Leona Lishoy']
28424|['drama']|2013|['Shambhu Purushothaman']|['Saiju Kurup', 'Indrajith', 'Anumol', 'Murali Gopy', 'Mythili', 'Anusree']
28425|['drama', 'thriller']|2013|['Jeethu Joseph']|['Mohanlal', 'Meena', 'Ansiba Hassan']
28426|['unknown']|2013|['Sathyan Anthikkad']|['Fahadh Faasil', 'Amala Paul']
